stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,location_accuracy,date_opened,date_opened_min,date_opened_max,date_precision,date_closed
n02168,"Node (41.508,-87.471)",41.508145,-87.470663,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02169,"Node (41.497,-87.517)",41.497406,-87.516905,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02170,"Node (41.499,-87.597)",41.498608,-87.597113,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02171,"Node (41.495,-87.635)",41.495407,-87.635206,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02172,"Node (41.526,-88.056)",41.525707,-88.055609,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02173,"Node (41.493,-87.961)",41.492607,-87.960806,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02174,"Node (41.498,-87.525)",41.497527,-87.525341,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02175,"Node (41.570,-87.270)",41.570008,-87.270109,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02176,"Node (41.554,-86.608)",41.554264,-86.607679,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02177,"Node (41.532,-86.575)",41.531502,-86.575216,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02178,"Node (41.470,-86.487)",41.470036,-86.486509,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02179,"Node (42.030,-91.673)",42.030209,-91.672904,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02180,"Node (42.032,-91.587)",42.032238,-91.586555,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02181,"Node (42.212,-91.511)",42.211941,-91.510741,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02182,"Node (42.448,-90.927)",42.447949,-90.926688,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02183,"Node (41.983,-91.670)",41.983307,-91.670104,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02184,"Node (41.948,-91.619)",41.948208,-91.618705,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02185,"Node (41.814,-90.228)",41.813652,-90.227698,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02186,"Node (41.836,-90.189)",41.836189,-90.188857,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02187,"Node (39.832,-77.237)",39.832341,-77.237254,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02188,"Node (41.372,-87.012)",41.372471,-87.011709,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02189,"Node (41.320,-86.890)",41.320076,-86.889669,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02190,"Node (41.221,-86.776)",41.220764,-86.776128,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02191,"Node (41.051,-86.606)",41.051373,-86.606237,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02192,"Node (40.358,-80.869)",40.358071,-80.869152,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02193,"Node (40.359,-80.934)",40.358631,-80.934292,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02194,"Node (40.361,-80.982)",40.361477,-80.981746,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02195,"Node (40.426,-81.184)",40.426335,-81.183956,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02196,"Node (40.332,-80.945)",40.33152,-80.944805,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02197,"Node (40.327,-80.949)",40.327145,-80.948559,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02198,"Node (40.366,-80.756)",40.365968,-80.756073,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02199,"Node (40.275,-80.989)",40.274502,-80.98946,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02200,"Node (40.123,-79.747)",40.12304,-79.747333,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02201,"Node (40.047,-79.609)",40.046528,-79.609203,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02202,"Node (40.024,-79.600)",40.024071,-79.600498,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02203,"Node (40.019,-79.593)",40.018765,-79.592891,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02204,"Node (40.320,-79.801)",40.320153,-79.800586,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02205,"Node (39.995,-79.593)",39.995026,-79.593318,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02206,"Node (39.899,-79.721)",39.898885,-79.721348,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02207,"Node (41.792,-92.070)",41.791935,-92.070449,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02208,Whitehall,39.600583,-76.622229,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02209,Bolton,39.312892,-76.625685,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02210,Beltsville,39.035427,-76.907721,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02211,Beltsville,39.035557,-76.90855,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02212,Bladensburg,38.919365,-76.974761,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02213,Freeland,39.720812,-76.693665,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02214,Whitehall,39.600649,-76.622647,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02215,Bladensburg,38.919575,-76.9745,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02216,"Node (38.872,-77.041)",38.871677,-77.041042,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02217,Frederick,39.414552,-77.410834,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02218,Fairmont,39.493076,-80.123744,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02219,Burton,39.672538,-80.447831,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02220,Burton,39.67251,-80.447405,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02221,"Node (40.753,-86.385)",40.752796,-86.385313,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02222,"Node (40.762,-86.474)",40.761746,-86.473951,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02223,"Node (40.749,-86.765)",40.748886,-86.764753,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02224,"Node (40.772,-87.604)",40.772118,-87.603674,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02225,"Node (40.771,-87.566)",40.77108,-87.56555,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02226,"Node (40.776,-87.738)",40.775589,-87.737997,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02227,"Node (40.753,-88.295)",40.753201,-88.295431,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02228,"Node (40.668,-89.515)",40.667709,-89.514708,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02229,"Node (40.669,-89.578)",40.668758,-89.578429,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02230,"Node (40.770,-87.526)",40.770059,-87.526037,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02231,"Node (40.890,-90.392)",40.889686,-90.391867,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02232,"Node (40.549,-90.512)",40.548778,-90.511733,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02233,"Node (40.535,-90.522)",40.53503,-90.521918,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02234,"Node (39.864,-82.050)",39.864243,-82.05003,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02235,"Node (39.719,-82.218)",39.719456,-82.217907,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02236,"Node (39.703,-82.424)",39.703346,-82.423649,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02237,"Node (40.591,-89.675)",40.590782,-89.674819,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02238,"Node (40.546,-89.671)",40.545509,-89.671004,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02239,"Node (40.312,-90.046)",40.311725,-90.045928,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02240,Strasburg,38.99646,-78.378749,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02241,Front Royal,38.925738,-78.182159,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02242,Edinburg,38.82367,-78.5666,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02243,Mt. Jackson,38.746433,-78.643809,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02244,"Node (40.797,-91.096)",40.797291,-91.096404,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02245,"Node (41.027,-92.426)",41.027073,-92.426399,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02246,Clarksburg,39.293194,-80.358303,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02247,Wilsonburg,39.292374,-80.408199,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02248,Parkersburg,39.26759,-81.564037,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02249,Lynchburg,37.442207,-79.166606,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02250,Lynchburg,37.402454,-79.127711,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02251,"Node (40.161,-87.584)",40.161209,-87.583807,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02252,"Node (40.100,-87.645)",40.100208,-87.644804,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02253,"Node (40.025,-88.058)",40.025352,-88.058088,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02254,"Node (39.920,-88.583)",39.920498,-88.582831,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02255,Parkersburg,39.276707,-81.573505,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02256,Acquia Creek,38.519909,-77.295001,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02257,Waynesboro,38.069676,-78.877557,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02258,Jackson's River,37.816846,-79.827066,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02259,"Node (39.930,-91.436)",39.929901,-91.435927,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02260,Palmyra,39.890232,-91.46176,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02261,"Node (39.942,-91.431)",39.941805,-91.430557,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02262,"Node (39.411,-87.382)",39.411167,-87.382246,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02263,"Node (39.202,-87.387)",39.202293,-87.387403,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02264,"Node (39.090,-87.399)",39.090423,-87.399198,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02265,"Node (39.763,-87.231)",39.763061,-87.230759,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02266,Nicholasville,37.885182,-84.577126,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02267,Hannibal,39.708961,-91.352172,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02268,Stockton,39.782329,-92.891525,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02269,Bevier,39.745651,-92.58168,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02270,"Node (39.657,-93.246)",39.657249,-93.246185,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02271,Laclede,39.782135,-93.139579,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02272,West Point,37.531742,-76.800478,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02273,Pt. Walthall,37.323406,-77.410502,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02274,Port Walthall,37.345894,-77.289889,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02275,Ashland,38.492054,-82.662564,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02276,Buena Vista Furnace,38.350117,-82.778301,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02277,Rushville,39.58506,-95.03315,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02278,Savannah,39.942553,-94.831674,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02279,Petersburg,37.205208,-77.359103,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02280,Norfolk,36.822807,-76.271898,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02281,Norfolk,36.829307,-76.273104,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02282,Unnamed Depot,36.809807,-76.269205,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02283,Unnamed Depot,36.776008,-76.289599,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02284,Suffolk,36.727768,-76.574724,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02285,Norfolk,36.858707,-76.270205,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02286,Summit,36.546248,-77.685147,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02287,Hicksford,36.662494,-77.550918,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02288,Garysburg,36.449862,-77.552859,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02289,Gaston,36.47216,-77.821349,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02290,Summit,36.54715,-77.683259,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02291,Allen,39.421108,-92.436065,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02292,"Node (39.282,-92.343)",39.282173,-92.343391,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02293,Centralia,39.213493,-92.140952,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02294,Mexico,39.171566,-91.891875,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02295,"Node (38.705,-90.230)",38.70541,-90.230124,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02296,"Node (38.700,-90.225)",38.700107,-90.224959,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02297,"Node (38.687,-90.212)",38.6874,-90.211684,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02298,"Node (38.674,-90.199)",38.673549,-90.199103,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02299,St Louis,38.654949,-90.187567,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02300,Hudson,39.73727,-92.479461,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02301,Central D't,37.150848,-80.522327,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02302,Montgomery Springs,37.17104,-80.347771,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02303,Big Tunnel,37.157297,-80.322299,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02304,Central D't,37.133522,-80.580432,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02305,Glade Spring,36.794899,-81.70541,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02306,Bristol,36.59489,-82.179754,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02307,Glade Spring,36.791307,-81.770718,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02308,Salt Works,36.879686,-81.763692,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02309,Hobbs,38.27349,-85.56496,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02310,Hobbs,38.275075,-85.565989,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02311,Louisville,38.228904,-85.767446,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02312,Louisville,38.215007,-85.763906,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02313,Randolph,38.161506,-85.749501,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02314,Shepherdsville,37.938446,-85.702413,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02315,Glasgow Junction,37.092716,-86.046361,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02316,"Node (36.274,-86.710)",36.274005,-86.710103,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02317,Lebanon Junction,37.83451,-85.731908,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02318,Lebanon,37.570461,-85.252861,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02319,St Louis,38.616008,-90.166205,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02320,St Louis,38.609909,-90.16471,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02321,St Louis,38.598186,-90.15808,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02322,St Louis,38.596107,-90.155608,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02323,St Louis,38.581108,-90.138106,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02324,"Node (38.555,-90.096)",38.554618,-90.09577,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02325,"Node (38.552,-90.062)",38.551788,-90.062354,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02326,"Node (38.522,-89.988)",38.521808,-89.987509,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02327,Scott,38.614292,-92.224113,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02328,Cuba,38.064338,-91.391982,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02329,Sedalia,38.707397,-93.206245,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02330,Dillonton,37.975353,-91.676795,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02331,Rolla,37.951499,-91.769179,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02332,Jefferson Barracks,38.540706,-90.256804,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02333,Sulphur Springs,38.287307,-90.380095,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02334,Horine,38.276164,-90.421263,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02335,Horine,38.248126,-90.431578,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02336,Cadet,37.981696,-90.70362,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02337,Bismarck,37.771915,-90.62802,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02338,Pilot Knob,37.621284,-90.635901,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02339,Johnson City,36.313606,-82.3549,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02340,Johnson City,36.304908,-82.393101,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02341,Bulls Gap,36.252147,-83.085331,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02342,Russellville,36.092681,-83.254772,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02343,Morristown,36.199699,-83.33276,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02344,"Node (36.022,-83.853)",36.021709,-83.852902,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02345,Russellville,36.845649,-86.89578,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02346,Cumberland City,36.393794,-87.633802,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02347,Paris,36.309451,-88.327856,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02348,Shelbyville,35.468745,-86.488942,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02349,Union City,36.423827,-89.05525,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02350,Rives,36.360595,-89.047972,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02351,"Node (36.202,-88.431)",36.202136,-88.430593,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02352,McKenzie,36.131362,-88.519987,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02353,Milan,35.919852,-88.761373,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02354,Humboldt,35.822886,-88.922544,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02355,County Line,36.202197,-89.009809,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02356,"Node (35.167,-89.966)",35.167308,-89.965902,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02357,"Node (35.160,-89.967)",35.159751,-89.966726,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02358,"Node (35.135,-89.970)",35.134906,-89.969908,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02359,"Node (36.503,-89.073)",36.503263,-89.072652,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02360,Columbus,36.762255,-89.10407,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02361,Dresden,36.2798,-88.694998,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02362,"Node (36.504,-89.127)",36.503797,-89.127445,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02363,Hickman,36.577231,-89.181826,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02364,Duck Creek,35.649104,-87.048185,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02365,Columbia,35.611552,-87.052259,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02366,"Node (35.587,-87.129)",35.587302,-87.129049,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02367,Wales,35.188628,-87.034345,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02368,Athens,34.816802,-86.967519,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02369,State Line,34.994568,-86.976441,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02370,Mount Pleasant,35.535719,-87.20739,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02371,Jackson,35.645148,-88.792295,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02372,Jackson,35.606307,-88.808302,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02373,Holly Springs,34.772521,-89.433042,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02374,Oxford,34.368495,-89.527403,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02375,Coffeeville,33.961505,-89.688803,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02376,Grenada,33.857291,-89.821798,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02377,Winona,33.486151,-89.727064,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02378,La Grange,34.994682,-89.229522,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02379,Hopefield,35.146422,-90.103941,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02380,Hopefield,35.142535,-90.093565,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02381,"Node (35.133,-90.176)",35.132743,-90.176443,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02382,Little Rock,34.76385,-92.270209,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
n02383,Little Rock,34.763507,-92.249007,Railway network node (line endpoint / junction),0,1,18610101,18550101,18610101,window_1855_1861,
